 0.000000000000E+00  -4.130823537707E-02  -4.128807410598E-02  -4.170207306743E-02
 1.000000000000E-02  -4.120792821050E-02  -4.166214540601E-02  -4.184012487531E-02
 2.000000000000E-02  -4.138469323516E-02  -4.139389470220E-02  -4.161134362221E-02
 3.000000000000E-02  -4.151716083288E-02  -4.158011823893E-02  -4.176464304328E-02
 4.000000000000E-02  -4.138407483697E-02  -4.158011823893E-02  -4.154153913260E-02
 5.000000000000E-02  -4.117305576801E-02  -4.161930456758E-02  -4.162322729826E-02
 6.000000000000E-02  -4.146862030029E-02  -4.168058931828E-02  -4.119883477688E-02
 7.000000000000E-02  -4.172471538186E-02  -4.103831574321E-02  -4.204110801220E-02
 8.000000000000E-02  -4.136846959591E-02  -4.154522716999E-02  -4.131742939353E-02
 9.000000000000E-02  -4.125814884901E-02  -4.103972017765E-02  -4.178108274937E-02
 1.000000000000E-01  -4.149213805795E-02  -4.154774174094E-02  -4.164432361722E-02
 1.100000000000E-01  -4.176757112145E-02  -4.150361567736E-02  -4.118305072188E-02
 1.200000000000E-01  -4.152539744973E-02  -4.128114879131E-02  -4.164182394743E-02
 1.300000000000E-01  -4.155341535807E-02  -4.154015704989E-02  -4.150264337659E-02
 1.400000000000E-01  -4.145458340645E-02  -4.142690822482E-02  -4.151323065162E-02
 1.500000000000E-01  -4.141958057880E-02  -4.149743914604E-02  -4.139848798513E-02
 1.600000000000E-01  -4.142789915204E-02  -4.158667847514E-02  -4.152966290712E-02
 1.700000000000E-01  -4.167668521404E-02  -4.124462604523E-02  -4.157250374556E-02
 1.800000000000E-01  -4.150728508830E-02  -4.113325476646E-02  -4.163900762796E-02
 1.900000000000E-01  -4.151547327638E-02  -4.120867699385E-02  -4.183073341846E-02
 2.000000000000E-01  -4.172835871577E-02  -4.125220701098E-02  -4.150261729956E-02
 2.100000000000E-01  -4.129240289330E-02  -4.133795201778E-02  -4.180256649852E-02
 2.200000000000E-01  -4.141297936440E-02  -4.150857031345E-02  -4.128812253475E-02
 2.300000000000E-01  -4.180284217000E-02  -4.140512272716E-02  -4.157844185829E-02
 2.400000000000E-01  -4.154847562313E-02  -4.155569896102E-02  -4.153683409095E-02
 2.500000000000E-01  -4.163280501962E-02  -4.134677350521E-02  -4.174911603332E-02
 2.600000000000E-01  -4.149376973510E-02  -4.143940284848E-02  -4.135169088840E-02
 2.700000000000E-01  -4.164800420403E-02  -4.145420715213E-02  -4.137910529971E-02
 2.800000000000E-01  -4.143221676350E-02  -4.130820930004E-02  -4.131880775094E-02
 2.900000000000E-01  -4.173683375120E-02  -4.123415052891E-02  -4.167136549950E-02
 3.000000000000E-01  -4.183419421315E-02  -4.167173430324E-02  -4.133892804384E-02
 3.100000000000E-01  -4.166047647595E-02  -4.130629450083E-02  -4.155281931162E-02
