 0.000000000000E+00  -2.197404801846E-01  -2.188521921635E-01  -2.175642699003E-01
 1.000000000000E-02  -2.174921780825E-01  -2.188175320625E-01  -2.168608307838E-01
 2.000000000000E-02  -2.196315675974E-01  -2.178676724434E-01  -2.172143012285E-01
 3.000000000000E-02  -2.172412127256E-01  -2.177754491568E-01  -2.185037732124E-01
 4.000000000000E-02  -2.184540629387E-01  -2.182091921568E-01  -2.149078249931E-01
 5.000000000000E-02  -2.190400809050E-01  -2.180939763784E-01  -2.154550850391E-01
 6.000000000000E-02  -2.198223173618E-01  -2.188404649496E-01  -2.178465127945E-01
 7.000000000000E-02  -2.189844846725E-01  -2.190471440554E-01  -2.164478302002E-01
 8.000000000000E-02  -2.196556925774E-01  -2.197616100311E-01  -2.171928137541E-01
 9.000000000000E-02  -2.206082195044E-01  -2.179104536772E-01  -2.168913036585E-01
 1.000000000000E-01  -2.201074361801E-01  -2.197642326355E-01  -2.163008004427E-01
 1.100000000000E-01  -2.200545668602E-01  -2.205555438995E-01  -2.153368592262E-01
 1.200000000000E-01  -2.191229462624E-01  -2.203435301781E-01  -2.154813855886E-01
 1.300000000000E-01  -2.178333997726E-01  -2.205041348934E-01  -2.152059674263E-01
 1.400000000000E-01  -2.177666872740E-01  -2.210997939110E-01  -2.148624956608E-01
 1.500000000000E-01  -2.185907512903E-01  -2.209848761559E-01  -2.157936394215E-01
 1.600000000000E-01  -2.185104489326E-01  -2.202326357365E-01  -2.168613523245E-01
 1.700000000000E-01  -2.196771502495E-01  -2.184772044420E-01  -2.172186672688E-01
 1.800000000000E-01  -2.202675342560E-01  -2.187432497740E-01  -2.176459133625E-01
 1.900000000000E-01  -2.188608497381E-01  -2.177798151970E-01  -2.183634489775E-01
 2.000000000000E-01  -2.206163704395E-01  -2.175080925226E-01  -2.193049490452E-01
 2.100000000000E-01  -2.216930389404E-01  -2.167450338602E-01  -2.180148661137E-01
 2.200000000000E-01  -2.207942903042E-01  -2.178061902523E-01  -2.178696393967E-01
 2.300000000000E-01  -2.205319404602E-01  -2.186235040426E-01  -2.190888375044E-01
 2.400000000000E-01  -2.204514145851E-01  -2.179315686226E-01  -2.170973718166E-01
 2.500000000000E-01  -2.203778177500E-01  -2.191039174795E-01  -2.157617509365E-01
 2.600000000000E-01  -2.201526015997E-01  -2.191355675459E-01  -2.173772752285E-01
 2.700000000000E-01  -2.180658876896E-01  -2.179170548916E-01  -2.157857716084E-01
 2.800000000000E-01  -2.171003222466E-01  -2.190812528133E-01  -2.163330018520E-01
 2.900000000000E-01  -2.175394594669E-01  -2.187011539936E-01  -2.173557430506E-01
 3.000000000000E-01  -2.174299210310E-01  -2.194668650627E-01  -2.166096568108E-01
 3.100000000000E-01  -2.184325307608E-01  -2.190636247396E-01  -2.149623781443E-01
 3.200000000000E-01  -2.180244475603E-01  -2.184351980686E-01  -2.177968770266E-01
 3.300000000000E-01  -2.182915657759E-01  -2.182722240686E-01  -2.178716808558E-01
 3.400000000000E-01  -2.176582366228E-01  -2.189094275236E-01  -2.178707867861E-01
 3.500000000000E-01  -2.186734378338E-01  -2.186151891947E-01  -2.173003107309E-01
 3.600000000000E-01  -2.188636511564E-01  -2.174856662750E-01  -2.176033705473E-01
 3.700000000000E-01  -2.192710191011E-01  -2.175597846508E-01  -2.158714085817E-01
 3.800000000000E-01  -2.197319567204E-01  -2.171534597874E-01  -2.176114618778E-01
 3.900000000000E-01  -2.201191931963E-01  -2.190411239862E-01  -2.160833775997E-01
 4.000000000000E-01  -2.201754599810E-01  -2.175410687923E-01  -2.167412042618E-01
 4.100000000000E-01  -2.183656245470E-01  -2.181831300259E-01  -2.180133759975E-01
 4.200000000000E-01  -2.182303518057E-01  -2.173346430063E-01  -2.169376164675E-01
 4.300000000000E-01  -2.172553986311E-01  -2.174842059612E-01  -2.179717719555E-01
 4.400000000000E-01  -2.171285748482E-01  -2.198681533337E-01  -2.184838950634E-01
 4.500000000000E-01  -2.172841429710E-01  -2.177256494761E-01  -2.186271995306E-01
 4.600000000000E-01  -2.182657420635E-01  -2.175259441137E-01  -2.194448709488E-01
 4.700000000000E-01  -2.197734266520E-01  -2.182694524527E-01  -2.176852077246E-01
 4.800000000000E-01  -2.181029170752E-01  -2.170181572437E-01  -2.185176908970E-01
 4.900000000000E-01  -2.190800458193E-01  -2.171498090029E-01  -2.187945991755E-01
 5.000000000000E-01  -2.193671315908E-01  -2.156110256910E-01  -2.177809625864E-01
 5.100000000000E-01  -2.193809598684E-01  -2.162718325853E-01  -2.174219787121E-01
 5.200000000000E-01  -2.191620916128E-01  -2.155348509550E-01  -2.169752418995E-01
 5.300000000000E-01  -2.189188748598E-01  -2.184148281813E-01  -2.180165797472E-01
 5.400000000000E-01  -2.193290740252E-01  -2.181793153286E-01  -2.182376980782E-01
 5.500000000000E-01  -2.200200259686E-01  -2.183695137501E-01  -2.185218483210E-01
 5.600000000000E-01  -2.187885046005E-01  -2.199654430151E-01  -2.179301828146E-01
 5.700000000000E-01  -2.173121273518E-01  -2.198698222637E-01  -2.175446450710E-01
 5.800000000000E-01  -2.186224758625E-01  -2.199895530939E-01  -2.180492579937E-01
 5.900000000000E-01  -2.186320126057E-01  -2.189621478319E-01  -2.184184044600E-01
 6.000000000000E-01  -2.170605659485E-01  -2.175824791193E-01  -2.188937664032E-01
 6.100000000000E-01  -2.173901498318E-01  -2.185147106647E-01  -2.212617099285E-01
 6.200000000000E-01  -2.167336791754E-01  -2.168295234442E-01  -2.193233966827E-01
 6.300000000000E-01  -2.175727039576E-01  -2.175039499998E-01  -2.191001921892E-01
 6.400000000000E-01  -2.168521285057E-01  -2.163515836000E-01  -2.195072174072E-01
 6.500000000000E-01  -2.179973423481E-01  -2.171962410212E-01  -2.181871831417E-01
 6.600000000000E-01  -2.189481258392E-01  -2.185782343149E-01  -2.191133797169E-01
 6.700000000000E-01  -2.196745872498E-01  -2.196883708239E-01  -2.185891270638E-01
 6.800000000000E-01  -2.183117568493E-01  -2.182940691710E-01  -2.182368189096E-01
 6.900000000000E-01  -2.180611342192E-01  -2.187476307154E-01  -2.177585214376E-01
 7.000000000000E-01  -2.189662754536E-01  -2.185143828392E-01  -2.189921289682E-01
 7.100000000000E-01  -2.188795506954E-01  -2.188229262829E-01  -2.183793187141E-01
 7.200000000000E-01  -2.195226699114E-01  -2.187220603228E-01  -2.167674005032E-01
 7.300000000000E-01  -2.190196663141E-01  -2.184742391109E-01  -2.165983766317E-01
 7.400000000000E-01  -2.209080457687E-01  -2.184877395630E-01  -2.178473323584E-01
 7.500000000000E-01  -2.201613038778E-01  -2.191548943520E-01  -2.157394886017E-01
 7.600000000000E-01  -2.204200625420E-01  -2.186223417521E-01  -2.157937735319E-01
 7.700000000000E-01  -2.184185534716E-01  -2.200038284063E-01  -2.169968485832E-01
 7.800000000000E-01  -2.187991887331E-01  -2.192922830582E-01  -2.171048521996E-01
 7.900000000000E-01  -2.197041362524E-01  -2.202482968569E-01  -2.173404693604E-01
 8.000000000000E-01  -2.192083746195E-01  -2.191275209188E-01  -2.183686941862E-01
 8.100000000000E-01  -2.198301404715E-01  -2.200569361448E-01  -2.178746312857E-01
 8.200000000000E-01  -2.195433825254E-01  -2.178791612387E-01  -2.155528813601E-01
 8.300000000000E-01  -2.191362828016E-01  -2.189130485058E-01  -2.158817052841E-01
 8.400000000000E-01  -2.174615263939E-01  -2.177381962538E-01  -2.155578583479E-01
 8.500000000000E-01  -2.182209193707E-01  -2.168439030647E-01  -2.135385870934E-01
 8.600000000000E-01  -2.187061756849E-01  -2.190542817116E-01  -2.166956365108E-01
 8.700000000000E-01  -2.188433557749E-01  -2.194053530693E-01  -2.162825018167E-01
 8.800000000000E-01  -2.175319790840E-01  -2.184528559446E-01  -2.159416228533E-01
 8.900000000000E-01  -2.170883715153E-01  -2.183674126863E-01  -2.156432121992E-01
 9.000000000000E-01  -2.171493768692E-01  -2.175508886576E-01  -2.182042300701E-01
 9.100000000000E-01  -2.169530540705E-01  -2.174935042858E-01  -2.184763550758E-01
 9.200000000000E-01  -2.181834280491E-01  -2.206320464611E-01  -2.183266431093E-01
 9.300000000000E-01  -2.168627083302E-01  -2.202687710524E-01  -2.195371389389E-01
 9.400000000000E-01  -2.172087877989E-01  -2.182313054800E-01  -2.192148715258E-01
 9.500000000000E-01  -2.179197520018E-01  -2.192968428135E-01  -2.198301851749E-01
 9.600000000000E-01  -2.189447134733E-01  -2.197692543268E-01  -2.202813625336E-01
 9.700000000000E-01  -2.181935012341E-01  -2.182475030422E-01  -2.206558138132E-01
 9.800000000000E-01  -2.190176993608E-01  -2.180284261703E-01  -2.190535664558E-01
 9.900000000000E-01  -2.185500562191E-01  -2.172534614801E-01  -2.188810557127E-01
 1.000000000000E+00  -2.195189744234E-01  -2.187212705612E-01  -2.173304259777E-01
 1.010000000000E+00  -2.197570055723E-01  -2.175217121840E-01  -2.195032536983E-01
 1.020000000000E+00  -2.209031134844E-01  -2.174709290266E-01  -2.192609608173E-01
 1.030000000000E+00  -2.195405811071E-01  -2.167626470327E-01  -2.175510227680E-01
 1.040000000000E+00  -2.201991826296E-01  -2.173406332731E-01  -2.189060449600E-01
 1.050000000000E+00  -2.201829105616E-01  -2.167331278324E-01  -2.180279344320E-01
 1.060000000000E+00  -2.200952023268E-01  -2.173322886229E-01  -2.194543182850E-01
 1.070000000000E+00  -2.201638668776E-01  -2.168400138617E-01  -2.192090451717E-01
 1.080000000000E+00  -2.219109535217E-01  -2.157019972801E-01  -2.185122668743E-01
 1.090000000000E+00  -2.209779918194E-01  -2.172069698572E-01  -2.191345691681E-01
