 0.000000000000E+00  -2.248807549477E-01  -2.259766459465E-01  -2.287640124559E-01
 1.000000000000E-02  -2.242166996002E-01  -2.243270725012E-01  -2.287844419479E-01
 2.000000000000E-02  -2.248139679432E-01  -2.252116352320E-01  -2.287146896124E-01
 3.000000000000E-02  -2.265238016844E-01  -2.252361923456E-01  -2.293020337820E-01
 4.000000000000E-02  -2.276840656996E-01  -2.252795845270E-01  -2.277343273163E-01
 5.000000000000E-02  -2.271342724562E-01  -2.277092635632E-01  -2.276079803705E-01
 6.000000000000E-02  -2.268415987492E-01  -2.286804020405E-01  -2.294980734587E-01
 7.000000000000E-02  -2.276263386011E-01  -2.281939834356E-01  -2.296353578568E-01
 8.000000000000E-02  -2.272172570229E-01  -2.280839681625E-01  -2.283004075289E-01
 9.000000000000E-02  -2.259700447321E-01  -2.278486788273E-01  -2.277851998806E-01
 1.000000000000E-01  -2.266812473536E-01  -2.290025055408E-01  -2.273487746716E-01
 1.100000000000E-01  -2.270115464926E-01  -2.279067188501E-01  -2.267550379038E-01
 1.200000000000E-01  -2.259528189898E-01  -2.271377742290E-01  -2.270028591156E-01
 1.300000000000E-01  -2.269009500742E-01  -2.260639220476E-01  -2.279137372971E-01
 1.400000000000E-01  -2.267170101404E-01  -2.262364774942E-01  -2.262212485075E-01
 1.500000000000E-01  -2.271325886250E-01  -2.272121608257E-01  -2.271414101124E-01
 1.600000000000E-01  -2.278604060411E-01  -2.263095676899E-01  -2.278996407986E-01
 1.700000000000E-01  -2.286165654659E-01  -2.251277416945E-01  -2.279439121485E-01
 1.800000000000E-01  -2.269590944052E-01  -2.243123352528E-01  -2.272330969572E-01
 1.900000000000E-01  -2.281288951635E-01  -2.237882465124E-01  -2.279840856791E-01
 2.000000000000E-01  -2.277387380600E-01  -2.247010916471E-01  -2.271217703819E-01
 2.100000000000E-01  -2.263425439596E-01  -2.253814488649E-01  -2.267038077116E-01
 2.200000000000E-01  -2.263926565647E-01  -2.252629101276E-01  -2.265028655529E-01
 2.300000000000E-01  -2.264623194933E-01  -2.259368896484E-01  -2.284800708294E-01
 2.400000000000E-01  -2.273040711880E-01  -2.266456037760E-01  -2.271816879511E-01
 2.500000000000E-01  -2.275615036488E-01  -2.267570197582E-01  -2.278707772493E-01
 2.600000000000E-01  -2.281192094088E-01  -2.264248877764E-01  -2.269143760204E-01
 2.700000000000E-01  -2.277302742004E-01  -2.271711230278E-01  -2.269182503223E-01
 2.800000000000E-01  -2.272666990757E-01  -2.247956693172E-01  -2.271357327700E-01
 2.900000000000E-01  -2.278989851475E-01  -2.259899377823E-01  -2.276347875595E-01
 3.000000000000E-01  -2.271571457386E-01  -2.258036881685E-01  -2.275650948286E-01
 3.100000000000E-01  -2.279742509127E-01  -2.266714572906E-01  -2.282540202141E-01
 3.200000000000E-01  -2.278706282377E-01  -2.265570759773E-01  -2.267926782370E-01
 3.300000000000E-01  -2.283142507076E-01  -2.259564995766E-01  -2.258433401585E-01
 3.400000000000E-01  -2.267810702324E-01  -2.257028967142E-01  -2.268717586994E-01
 3.500000000000E-01  -2.281776219606E-01  -2.277387827635E-01  -2.266822308302E-01
 3.600000000000E-01  -2.251995801926E-01  -2.269228249788E-01  -2.259854823351E-01
 3.700000000000E-01  -2.256885468960E-01  -2.276383638382E-01  -2.254801839590E-01
 3.800000000000E-01  -2.271945327520E-01  -2.283738702536E-01  -2.257564216852E-01
 3.900000000000E-01  -2.252395004034E-01  -2.287530750036E-01  -2.264157235622E-01
 4.000000000000E-01  -2.264843434095E-01  -2.278925180435E-01  -2.274655848742E-01
 4.100000000000E-01  -2.269915342331E-01  -2.267221361399E-01  -2.268765866756E-01
 4.200000000000E-01  -2.248738557100E-01  -2.263882160187E-01  -2.283388227224E-01
 4.300000000000E-01  -2.257065325975E-01  -2.260134965181E-01  -2.277351021767E-01
 4.400000000000E-01  -2.265276014805E-01  -2.273878455162E-01  -2.267733067274E-01
